orden_id,placa_vehiculo,origen,destino,peso_kg,fecha_entrega,estado,duracion_min,distancia_km,cliente_id
ORD-06614,QRS-200,Lima Centro,San Juan de Lurigancho,4786.18,2025-06-07 02:47:00,Completado,52,21.45,CLI-010
ORD-06615,JKL-600,Lima Centro,Tacna,1018.5,2025-09-06 17:28:00,Completado,6367,1252.46,CLI-025
ORD-06616,QRS-201,Lima Centro,Iquitos,3597.17,2025-01-03 05:10:00,Completado,5273,1099.81,CLI-042
ORD-06617,TUV-301,Lima Centro,San Isidro,2618.26,2025-01-31 04:05:00,Completado,42,9.06,CLI-049
ORD-06618,LMN-051,Lima Centro,Iquitos,1831.55,2026-05-14 21:20:00,Completado,5335,1244.27,CLI-016
ORD-06619,JKL-600,Miraflores,Barranco,3051.8,2025-04-21 04:35:00,En tránsito,12,4.69,CLI-043
ORD-06620,TUV-301,Lima Centro,San Isidro,4068.26,2026-02-26 20:15:00,Completado,32,10.98,CLI-040
ORD-06621,LMN-050,Lima Centro,Piura,1980.71,2025-10-28 16:41:00,Completado,1725,852.71,CLI-049
ORD-06622,LMN-050,Lima Centro,Chiclayo,3796.89,2025-10-23 14:57:00,Completado,1915,640.51,CLI-031
ORD-06623,DEF-400,Lima Centro,Surco,761.0,2025-04-08 14:03:00,Pendiente,,13.0,CLI-026
ORD-06624,DEF-401,Lima Centro,Tacna,194.07,2025-06-28 18:34:00,Completado,6412,1185.93,CLI-026
ORD-06625,GHI-501,Lima Centro,Callao,2112.53,2025-08-28 16:12:00,Completado,73,16.27,CLI-028
ORD-06626,TUV-301,Miraflores,Barranco,2971.76,2025-06-19 16:57:00,Completado,17,5.0,CLI-018
ORD-06627,TUV-300,San Isidro,La Molina,3437.38,2025-07-19 07:05:00,En tránsito,36,15.89,CLI-044
ORD-06628,DEF-400,Lima Centro,Miraflores,2857.25,2025-03-30 14:19:00,Completado,30,7.27,CLI-034
ORD-06629,GHI-500,Lima Centro,San Isidro,416.24,2025-03-15 04:02:00,En tránsito,25,10.31,CLI-009
ORD-06630,LMN-051,Lima Centro,Piura,1488.74,2025-04-18 12:32:00,Completado,2411,783.39,CLI-025
ORD-06631,TUV-300,Miraflores,Chorrillos,4305.08,2025-04-28 15:00:00,Completado,16,7.92,CLI-031
ORD-06632,DEF-401,Callao,Bellavista,2183.01,2025-01-28 01:13:00,Completado,15,5.97,CLI-019
ORD-06633,LMN-050,Lima Centro,Trujillo,4409.24,2025-05-27 07:10:00,Completado,1803,529.05,CLI-018
ORD-06634,XYZ-102,Lima Centro,Ate,2746.56,2025-02-01 06:08:00,Completado,53,20.66,CLI-023
ORD-06635,ABC-001,San Isidro,La Molina,3747.6,2026-01-02 13:56:00,Completado,51,15.14,CLI-035
ORD-06636,TUV-301,Lima Centro,San Juan de Lurigancho,4800.83,2025-08-05 23:17:00,Completado,94,21.65,CLI-010
ORD-06637,ABC-002,Lima Centro,Comas,788.82,2025-02-17 04:43:00,Completado,71,19.63,CLI-024
ORD-06638,DEF-401,Lima Centro,Piura,1069.71,2025-09-24 06:47:00,Completado,3272,846.12,CLI-008
ORD-06639,QRS-200,San Isidro,La Molina,2280.13,2026-04-18 10:29:00,Completado,30,13.68,CLI-032
ORD-06640,XYZ-101,Lima Centro,Tacna,4216.16,2026-01-10 23:41:00,En tránsito,5786,1248.03,CLI-046
ORD-06641,QRS-201,Miraflores,Chorrillos,393.53,2026-02-27 15:20:00,Completado,31,7.57,CLI-008
ORD-06642,QRS-201,Callao,Bellavista,1093.91,2025-12-22 13:51:00,Fallido,21,6.21,CLI-009
ORD-06643,GHI-500,Miraflores,Barranco,2174.81,2026-02-16 09:20:00,Completado,19,4.73,CLI-018
ORD-06644,GHI-500,Lima Centro,Arequipa,112.17,2025-07-10 16:13:00,Completado,4126,1014.51,CLI-013
ORD-06645,QRS-200,Callao,Bellavista,992.5,2025-06-26 16:45:00,Completado,20,5.62,CLI-031
ORD-06646,XYZ-101,Callao,Bellavista,1974.9,2025-04-06 15:40:00,Completado,13,5.62,CLI-048
ORD-06647,GHI-501,Lima Centro,Callao,2605.66,2025-10-09 14:52:00,Completado,37,16.03,CLI-002
ORD-06648,GHI-500,Lima Centro,Chiclayo,3584.61,2026-05-15 13:59:00,Completado,2737,624.98,CLI-032
ORD-06649,ABC-001,Lima Centro,Miraflores,3654.33,2025-11-16 10:37:00,Completado,33,8.29,CLI-008
ORD-06650,DEF-401,Lima Centro,Huancayo,3327.35,2025-12-06 20:52:00,Fallido,840,312.67,CLI-023
ORD-06651,ABC-002,Lima Centro,Arequipa,4454.05,2025-10-25 10:50:00,Completado,2079,1072.41,CLI-033
ORD-06652,XYZ-101,Lima Centro,Chiclayo,934.97,2025-01-23 00:02:00,Completado,2348,713.46,CLI-023
ORD-06653,TUV-301,Lima Centro,Ate,3606.59,2025-03-27 01:34:00,Completado,75,19.53,CLI-050
ORD-06654,ABC-002,Lima Centro,Miraflores,4253.99,2025-09-28 00:18:00,Completado,26,7.39,CLI-001
ORD-06655,QRS-201,Lima Centro,San Isidro,4130.99,2026-03-19 17:11:00,Completado,27,10.79,CLI-040
ORD-06656,GHI-500,Lima Centro,Surco,1991.23,2026-04-09 15:12:00,En tránsito,44,11.58,CLI-048
ORD-06657,DEF-401,Lima Centro,Cusco,2176.56,2025-11-19 23:32:00,Completado,3714,1089.3,CLI-030
ORD-06658,ABC-001,Lima Centro,Villa El Salvador,810.96,2025-01-11 07:53:00,Completado,124,24.03,CLI-022
ORD-06659,GHI-500,Lima Centro,Callao,4184.72,2026-05-11 06:08:00,Completado,63,13.68,CLI-045
ORD-06660,QRS-200,Callao,Bellavista,3061.66,2026-04-10 08:58:00,Completado,13,5.71,CLI-050
ORD-06661,QRS-201,Miraflores,Chorrillos,2012.92,2025-06-03 12:34:00,Completado,25,8.22,CLI-043
ORD-06662,TUV-300,San Isidro,La Molina,1559.81,2026-03-15 03:17:00,Completado,37,13.55,CLI-001
ORD-06663,TUV-300,Lima Centro,Surco,1392.54,2026-04-27 14:16:00,Completado,30,12.56,CLI-002
ORD-06664,XYZ-101,Lima Centro,Chiclayo,1659.34,2026-02-20 05:12:00,Completado,3169,679.06,CLI-043
ORD-06665,JKL-600,Lima Centro,Iquitos,863.95,2025-04-25 15:27:00,En tránsito,5209,1255.28,CLI-014
ORD-06666,QRS-201,Lima Centro,Ate,2494.37,2025-01-23 03:21:00,Completado,56,19.48,CLI-035
ORD-06667,DEF-401,Lima Centro,Arequipa,3274.88,2025-08-12 02:02:00,Pendiente,,907.15,CLI-023
ORD-06668,DEF-400,Lima Centro,Tacna,3672.07,2025-03-04 16:57:00,Completado,4086,1299.89,CLI-049
ORD-06669,TUV-301,Lima Centro,Ate,471.95,2025-11-17 06:19:00,En tránsito,70,18.22,CLI-026
ORD-06670,DEF-401,Lima Centro,Huancayo,1770.83,2025-07-19 07:05:00,En tránsito,1463,291.06,CLI-034
ORD-06671,LMN-051,Lima Centro,Miraflores,2331.59,2025-09-15 15:23:00,En tránsito,27,7.36,CLI-045
ORD-06672,XYZ-101,Lima Centro,Villa El Salvador,4691.71,2026-04-21 07:47:00,Completado,104,24.96,CLI-043
ORD-06673,LMN-051,Lima Centro,Iquitos,131.82,2025-05-12 12:34:00,Completado,5758,1240.23,CLI-041
ORD-06674,DEF-400,Lima Centro,Iquitos,1526.76,2025-09-17 11:45:00,Completado,5956,1106.2,CLI-020
ORD-06675,LMN-051,Lima Centro,San Juan de Lurigancho,2295.17,2025-03-24 12:47:00,En tránsito,62,20.09,CLI-029
ORD-06676,ABC-001,Lima Centro,Ate,2140.07,2026-03-22 15:42:00,Completado,42,18.77,CLI-003
ORD-06677,QRS-201,Callao,Bellavista,2909.14,2026-01-06 18:31:00,Completado,13,5.49,CLI-003
ORD-06678,QRS-201,Lima Centro,Iquitos,1602.07,2025-07-18 05:41:00,Completado,4732,1283.84,CLI-047
ORD-06679,ABC-001,Lima Centro,Tacna,1538.35,2025-11-11 23:00:00,En tránsito,4293,1301.41,CLI-040
ORD-06680,GHI-501,Lima Centro,Cusco,546.63,2026-05-12 11:24:00,Completado,3850,1276.77,CLI-036
ORD-06681,QRS-201,Lima Centro,San Juan de Lurigancho,1600.4,2025-03-08 02:45:00,Completado,45,21.7,CLI-015
ORD-06682,XYZ-102,Callao,Bellavista,4943.75,2025-05-02 00:37:00,Completado,20,6.23,CLI-013
ORD-06683,DEF-400,Lima Centro,Surco,2979.12,2025-10-24 04:32:00,Pendiente,,13.17,CLI-007
ORD-06684,QRS-200,Lima Centro,Piura,2750.08,2025-03-03 21:30:00,En tránsito,2515,802.05,CLI-021
ORD-06685,DEF-400,San Isidro,La Molina,889.42,2026-05-07 12:59:00,En tránsito,42,13.59,CLI-050
ORD-06686,LMN-051,Lima Centro,Huancayo,2667.11,2025-10-21 21:09:00,Fallido,904,284.44,CLI-001
ORD-06687,DEF-401,Lima Centro,Villa El Salvador,2781.33,2025-06-29 17:03:00,En tránsito,99,24.8,CLI-026
ORD-06688,GHI-501,Lima Centro,Ate,243.98,2025-05-29 19:06:00,Completado,83,20.07,CLI-015
ORD-06689,JKL-600,Miraflores,Barranco,472.94,2026-04-14 17:15:00,Pendiente,,5.11,CLI-049
ORD-06690,JKL-600,Lima Centro,San Juan de Lurigancho,2240.31,2025-03-25 14:54:00,Completado,106,23.25,CLI-019
ORD-06691,XYZ-101,Lima Centro,Miraflores,4701.74,2026-03-04 21:40:00,Completado,35,8.0,CLI-036
ORD-06692,QRS-201,Lima Centro,San Isidro,3344.07,2025-08-31 02:57:00,Completado,49,9.24,CLI-015
ORD-06693,ABC-002,Miraflores,Barranco,2515.62,2025-01-28 15:55:00,Completado,13,4.82,CLI-049
ORD-06694,DEF-400,San Isidro,La Molina,2665.9,2025-11-17 19:04:00,Completado,52,13.55,CLI-004
ORD-06695,GHI-501,Lima Centro,Callao,4199.01,2026-03-25 02:14:00,En tránsito,40,15.41,CLI-047
ORD-06696,ABC-001,Lima Centro,Surco,444.46,2025-10-08 18:01:00,Completado,33,12.54,CLI-016
ORD-06697,DEF-401,Lima Centro,Huancayo,4405.23,2025-07-01 21:40:00,Completado,1102,304.81,CLI-030
ORD-06698,DEF-400,Lima Centro,Chiclayo,2269.03,2025-05-17 09:15:00,Pendiente,,639.67,CLI-019
ORD-06699,JKL-600,Miraflores,Chorrillos,1585.74,2025-09-23 23:58:00,Completado,33,8.1,CLI-007
ORD-06700,GHI-501,Callao,Bellavista,1020.52,2025-11-22 17:47:00,Pendiente,,6.49,CLI-022
ORD-06701,DEF-400,Lima Centro,Tacna,4815.35,2025-06-08 15:56:00,En tránsito,2773,1197.11,CLI-033
ORD-06702,DEF-400,Lima Centro,Trujillo,3064.41,2025-12-19 03:38:00,En tránsito,1405,496.64,CLI-033
ORD-06703,LMN-051,Lima Centro,Ate,2139.2,2025-09-25 04:53:00,Completado,84,20.27,CLI-035
ORD-06704,QRS-200,Lima Centro,Huancayo,3433.36,2026-03-31 02:08:00,Completado,939,304.82,CLI-025
ORD-06705,QRS-201,Lima Centro,Huancayo,4353.0,2026-03-23 05:46:00,Fallido,1245,310.44,CLI-044
ORD-06706,QRS-201,Lima Centro,Piura,4605.14,2025-08-06 22:50:00,Fallido,2660,899.51,CLI-035
ORD-06707,LMN-051,Lima Centro,Arequipa,3022.29,2025-11-02 14:28:00,Completado,3990,1081.93,CLI-032
ORD-06708,TUV-300,Lima Centro,Arequipa,127.59,2025-12-21 21:50:00,Completado,4417,1080.49,CLI-021
ORD-06709,DEF-401,Lima Centro,Miraflores,1278.53,2025-07-30 16:08:00,En tránsito,20,7.96,CLI-015
ORD-06710,DEF-400,Lima Centro,Huancayo,3608.54,2025-08-28 09:44:00,Completado,684,296.04,CLI-036
ORD-06711,DEF-400,Lima Centro,Piura,4104.41,2025-06-22 14:03:00,Completado,2839,918.8,CLI-024
ORD-06712,XYZ-101,San Isidro,La Molina,452.72,2025-01-02 23:47:00,Fallido,63,14.88,CLI-014
ORD-06713,GHI-500,Lima Centro,Comas,2222.13,2025-04-22 00:40:00,Completado,53,18.22,CLI-011
ORD-06714,XYZ-101,Lima Centro,Piura,2962.69,2025-01-08 05:45:00,Completado,3678,903.86,CLI-022
ORD-06715,TUV-300,Lima Centro,Chiclayo,1115.68,2026-01-23 06:03:00,Completado,2298,690.85,CLI-003
ORD-06716,DEF-400,Lima Centro,Trujillo,3026.02,2025-10-26 23:04:00,Completado,2473,574.9,CLI-027
ORD-06717,LMN-050,Lima Centro,Comas,1163.0,2025-12-06 20:05:00,Completado,54,17.3,CLI-040
ORD-06718,ABC-001,Lima Centro,San Isidro,3208.92,2025-09-09 09:57:00,Completado,45,10.94,CLI-019
ORD-06719,GHI-500,Lima Centro,Iquitos,3867.88,2025-09-07 03:07:00,En tránsito,4931,1150.35,CLI-034
ORD-06720,LMN-051,Miraflores,Chorrillos,4160.34,2025-07-13 07:16:00,Fallido,20,8.76,CLI-004
ORD-06721,DEF-401,Lima Centro,Tacna,3873.27,2025-08-02 04:40:00,Completado,5314,1420.63,CLI-012
ORD-06722,QRS-201,San Isidro,La Molina,331.19,2025-11-07 12:10:00,Completado,55,16.17,CLI-016
ORD-06723,ABC-002,Lima Centro,Comas,3400.74,2025-07-10 12:27:00,Fallido,60,18.43,CLI-033
ORD-06724,DEF-401,Lima Centro,Trujillo,3070.09,2025-02-26 00:17:00,Completado,2396,583.23,CLI-011
ORD-06725,JKL-600,Lima Centro,Miraflores,3358.24,2025-02-10 16:55:00,Completado,30,7.24,CLI-012
ORD-06726,LMN-051,Lima Centro,San Isidro,222.99,2025-10-12 18:41:00,Completado,31,10.84,CLI-025
ORD-06727,ABC-002,Lima Centro,Surco,4694.46,2025-11-21 02:30:00,Fallido,32,11.96,CLI-046
ORD-06728,LMN-051,San Isidro,La Molina,1852.86,2025-05-23 13:53:00,Pendiente,,14.48,CLI-012
ORD-06729,QRS-200,Lima Centro,Ate,3979.38,2026-04-24 10:23:00,Fallido,75,21.02,CLI-048
ORD-06730,DEF-401,Lima Centro,Tacna,1022.17,2025-12-02 13:25:00,Completado,3354,1221.95,CLI-033
ORD-06731,QRS-201,Lima Centro,Arequipa,4689.36,2025-09-18 12:21:00,En tránsito,2057,952.38,CLI-021
ORD-06732,TUV-301,Lima Centro,San Juan de Lurigancho,483.78,2025-06-12 20:00:00,Fallido,48,21.41,CLI-026
ORD-06733,QRS-200,San Isidro,La Molina,4228.66,2026-02-18 12:41:00,Completado,49,15.38,CLI-044
ORD-06734,LMN-050,Lima Centro,Chiclayo,369.31,2025-11-17 03:52:00,Completado,2949,688.58,CLI-010
ORD-06735,QRS-200,San Isidro,La Molina,1409.79,2025-05-22 17:59:00,Pendiente,,15.25,CLI-044
ORD-06736,LMN-050,Miraflores,Chorrillos,1021.86,2026-04-15 00:36:00,Completado,16,7.76,CLI-049
ORD-06737,XYZ-102,Lima Centro,San Isidro,3012.94,2025-05-22 01:56:00,Fallido,31,10.2,CLI-017
ORD-06738,ABC-002,Lima Centro,Cusco,293.37,2026-02-04 06:09:00,Completado,5703,1151.81,CLI-042
ORD-06739,JKL-600,Lima Centro,Huancayo,3898.89,2025-03-30 13:49:00,Completado,1458,328.75,CLI-016
ORD-06740,TUV-300,Lima Centro,Piura,535.15,2025-08-30 22:01:00,Completado,3568,901.14,CLI-042
ORD-06741,GHI-501,Lima Centro,Callao,1095.79,2026-04-22 19:06:00,Completado,74,15.2,CLI-048
ORD-06742,XYZ-102,Lima Centro,Comas,713.77,2026-02-23 12:08:00,En tránsito,53,18.19,CLI-024
ORD-06743,TUV-301,Lima Centro,Chiclayo,885.72,2025-03-03 03:44:00,En tránsito,2982,623.1,CLI-037
ORD-06744,ABC-001,Lima Centro,Surco,4424.81,2026-01-29 23:58:00,Completado,51,11.83,CLI-016
ORD-06745,LMN-051,Lima Centro,Iquitos,623.89,2025-04-19 20:39:00,Completado,3011,1198.53,CLI-006
ORD-06746,ABC-001,Lima Centro,Chiclayo,2482.7,2025-03-04 21:45:00,Completado,2417,690.27,CLI-007
ORD-06747,DEF-401,Lima Centro,Chiclayo,1665.04,2026-05-01 04:15:00,Completado,1745,600.97,CLI-047
ORD-06748,XYZ-101,Lima Centro,Villa El Salvador,3573.65,2025-02-12 11:15:00,Completado,76,25.22,CLI-030
ORD-06749,GHI-500,Lima Centro,Comas,1399.67,2025-07-01 22:53:00,En tránsito,70,19.55,CLI-045
ORD-06750,QRS-201,Lima Centro,Callao,495.78,2025-02-23 08:50:00,Completado,50,16.0,CLI-036
ORD-06751,DEF-400,Lima Centro,San Juan de Lurigancho,686.5,2025-11-09 17:11:00,Completado,49,21.06,CLI-036
ORD-06752,TUV-301,Lima Centro,San Juan de Lurigancho,2466.63,2025-02-19 12:12:00,Fallido,68,20.73,CLI-028
ORD-06753,JKL-600,Miraflores,Barranco,1191.91,2025-12-23 21:40:00,En tránsito,19,5.47,CLI-011
ORD-06754,XYZ-101,Lima Centro,Villa El Salvador,4287.59,2026-05-06 04:16:00,Pendiente,,23.5,CLI-036
ORD-06755,ABC-002,Lima Centro,Villa El Salvador,1503.36,2026-01-18 02:10:00,Completado,75,27.5,CLI-034
ORD-06756,LMN-051,Lima Centro,Chiclayo,3074.58,2025-10-05 08:30:00,Pendiente,,621.08,CLI-030
ORD-06757,LMN-050,Miraflores,Barranco,435.9,2025-08-15 13:19:00,En tránsito,13,4.84,CLI-038
ORD-06758,GHI-500,Miraflores,Barranco,1781.48,2025-01-18 12:44:00,En tránsito,14,4.68,CLI-016
ORD-06759,XYZ-102,Lima Centro,Comas,1424.9,2026-03-04 08:42:00,Completado,65,17.55,CLI-037
ORD-06760,DEF-401,Lima Centro,Huancayo,3038.18,2026-04-16 00:48:00,Completado,1095,298.97,CLI-017
ORD-06761,QRS-201,Lima Centro,Chiclayo,186.56,2025-10-06 03:47:00,Completado,1928,640.63,CLI-012
ORD-06762,XYZ-101,Callao,Bellavista,976.64,2025-01-01 03:45:00,En tránsito,19,5.76,CLI-043
ORD-06763,TUV-300,Lima Centro,Trujillo,4633.83,2025-03-05 08:39:00,Completado,2528,513.15,CLI-034
ORD-06764,JKL-600,San Isidro,La Molina,2618.29,2025-03-08 13:07:00,Completado,45,15.77,CLI-044
ORD-06765,ABC-001,Lima Centro,Ate,4307.3,2026-01-20 13:35:00,Completado,48,20.24,CLI-004
ORD-06766,ABC-001,Lima Centro,Piura,2990.15,2026-01-06 15:41:00,Completado,2980,852.45,CLI-012
ORD-06767,XYZ-101,Lima Centro,San Juan de Lurigancho,3149.27,2025-10-25 04:22:00,Pendiente,,19.82,CLI-046
ORD-06768,LMN-050,Lima Centro,Huancayo,2481.02,2025-03-15 06:40:00,Completado,910,274.92,CLI-004
ORD-06769,TUV-301,Lima Centro,San Juan de Lurigancho,105.6,2026-02-03 18:08:00,Completado,82,21.19,CLI-002
ORD-06770,TUV-300,Lima Centro,Callao,4626.24,2026-04-13 05:10:00,En tránsito,51,13.91,CLI-024
ORD-06771,TUV-300,Lima Centro,Trujillo,1275.79,2026-02-09 18:53:00,Completado,1945,581.77,CLI-045
ORD-06772,ABC-001,San Isidro,La Molina,1198.56,2025-03-28 13:50:00,Pendiente,,16.02,CLI-020
ORD-06773,ABC-001,Lima Centro,Miraflores,112.12,2026-03-15 20:29:00,Completado,27,7.97,CLI-035
ORD-06774,TUV-300,Lima Centro,Surco,1672.43,2026-02-07 11:03:00,Completado,56,11.5,CLI-001
ORD-06775,XYZ-101,Lima Centro,Piura,4779.28,2025-10-15 18:23:00,Completado,3795,773.5,CLI-021
ORD-06776,DEF-400,Lima Centro,Surco,4307.57,2025-02-13 05:08:00,Pendiente,,11.8,CLI-025
ORD-06777,DEF-401,Lima Centro,Miraflores,1484.28,2025-10-21 18:39:00,Completado,33,7.65,CLI-008
ORD-06778,XYZ-102,Lima Centro,Surco,2058.49,2025-02-26 11:37:00,En tránsito,56,12.8,CLI-033
ORD-06779,GHI-500,Lima Centro,Chiclayo,3332.01,2025-03-06 22:22:00,Completado,2496,587.78,CLI-007
ORD-06780,DEF-401,Lima Centro,Comas,1058.62,2025-10-22 13:32:00,Completado,51,18.94,CLI-045
ORD-06781,QRS-201,Lima Centro,Comas,2727.84,2026-04-22 21:44:00,Pendiente,,18.58,CLI-041
ORD-06782,GHI-501,Lima Centro,Chiclayo,3674.19,2025-06-09 21:55:00,Completado,1659,658.71,CLI-049
ORD-06783,GHI-500,Miraflores,Chorrillos,2450.27,2026-04-18 19:48:00,En tránsito,37,8.46,CLI-020
ORD-06784,ABC-002,Lima Centro,Trujillo,3020.95,2025-12-02 15:03:00,En tránsito,1173,504.18,CLI-042
ORD-06785,JKL-600,Lima Centro,Miraflores,1779.19,2025-04-07 07:25:00,Completado,35,7.44,CLI-041
ORD-06786,ABC-002,Lima Centro,Chiclayo,1895.62,2025-05-17 00:21:00,Completado,2768,654.3,CLI-047
ORD-06787,ABC-002,Lima Centro,Iquitos,4917.96,2025-08-11 13:15:00,En tránsito,5344,1235.77,CLI-043
ORD-06788,LMN-050,Lima Centro,Ate,771.59,2025-01-29 12:07:00,Completado,43,21.61,CLI-008
ORD-06789,GHI-500,Lima Centro,Surco,1723.12,2025-12-23 16:48:00,Fallido,42,11.42,CLI-046
ORD-06790,TUV-301,Lima Centro,Surco,1712.22,2026-01-07 22:24:00,En tránsito,35,11.94,CLI-015
ORD-06791,XYZ-102,Lima Centro,Cusco,486.55,2025-08-05 09:35:00,En tránsito,2831,1269.36,CLI-017
ORD-06792,ABC-002,Lima Centro,Callao,2855.77,2026-01-17 00:44:00,Pendiente,,13.67,CLI-008
ORD-06793,LMN-050,Lima Centro,Surco,4196.84,2025-07-29 07:35:00,Completado,29,11.36,CLI-025
ORD-06794,ABC-002,Callao,Bellavista,3346.83,2026-05-10 18:52:00,En tránsito,25,6.13,CLI-043
ORD-06795,LMN-051,Lima Centro,Piura,4300.63,2025-10-24 15:32:00,Completado,3367,776.06,CLI-029
ORD-06796,JKL-600,Lima Centro,Tacna,3962.66,2025-05-26 07:25:00,Completado,4858,1402.05,CLI-014
ORD-06797,XYZ-102,San Isidro,La Molina,191.67,2026-01-01 08:34:00,Completado,72,16.49,CLI-040
ORD-06798,ABC-001,San Isidro,La Molina,2111.18,2025-01-24 19:56:00,Completado,33,14.48,CLI-040
ORD-06799,JKL-600,Lima Centro,Iquitos,993.8,2025-10-02 22:13:00,Completado,3077,1175.42,CLI-038
ORD-06800,GHI-501,Lima Centro,San Juan de Lurigancho,3514.91,2025-07-17 09:01:00,Completado,94,22.91,CLI-029
ORD-06801,QRS-200,Callao,Bellavista,1426.54,2025-10-16 18:36:00,Completado,12,6.02,CLI-004
ORD-06802,QRS-200,Lima Centro,Cusco,1879.15,2025-01-30 18:06:00,Completado,3989,1084.24,CLI-021
ORD-06803,XYZ-102,Lima Centro,Tacna,3635.4,2026-03-06 00:34:00,Completado,4091,1245.22,CLI-018
ORD-06804,ABC-002,Callao,Bellavista,2649.89,2025-12-31 17:12:00,En tránsito,22,6.44,CLI-047
ORD-06805,XYZ-102,Lima Centro,Arequipa,1316.03,2026-01-03 10:16:00,Completado,4653,992.44,CLI-033
ORD-06806,DEF-401,Lima Centro,Surco,664.85,2026-01-29 13:33:00,En tránsito,43,11.93,CLI-041
ORD-06807,ABC-001,Lima Centro,Iquitos,450.58,2025-12-27 20:42:00,Fallido,3257,1191.44,CLI-041
ORD-06808,QRS-200,Lima Centro,Villa El Salvador,686.47,2025-11-18 16:07:00,Completado,84,27.32,CLI-012
ORD-06809,DEF-401,Miraflores,Chorrillos,3597.83,2025-09-29 17:07:00,Completado,18,8.2,CLI-008
ORD-06810,GHI-501,Lima Centro,San Juan de Lurigancho,522.08,2025-08-26 13:06:00,En tránsito,102,19.93,CLI-033
ORD-06811,DEF-401,San Isidro,La Molina,3992.51,2025-05-15 12:29:00,Completado,49,13.56,CLI-017
ORD-06812,LMN-051,Lima Centro,Comas,2509.93,2025-06-26 19:28:00,Fallido,83,16.86,CLI-017
ORD-06813,TUV-301,Miraflores,Barranco,3339.68,2025-10-07 09:51:00,Fallido,24,5.3,CLI-006
ORD-06814,ABC-001,Lima Centro,Tacna,4853.02,2025-05-11 18:54:00,Completado,6117,1187.35,CLI-043
ORD-06815,JKL-600,San Isidro,La Molina,3242.13,2026-03-26 18:01:00,Completado,45,14.43,CLI-037
ORD-06816,QRS-200,Lima Centro,Arequipa,1779.35,2026-01-16 11:09:00,Completado,4484,1010.33,CLI-040
ORD-06817,JKL-600,Lima Centro,Trujillo,3979.12,2026-05-02 23:13:00,Fallido,2410,569.03,CLI-030
ORD-06818,GHI-501,Lima Centro,Cusco,1320.96,2025-07-25 15:22:00,Completado,4925,1151.4,CLI-001
ORD-06819,QRS-201,Lima Centro,Ate,94.82,2026-05-16 10:30:00,Completado,75,21.68,CLI-023
ORD-06820,GHI-500,Lima Centro,Iquitos,2390.35,2025-03-09 08:23:00,Completado,5125,1212.16,CLI-028
ORD-06821,ABC-001,Lima Centro,Ate,4378.26,2025-12-12 19:26:00,Completado,84,20.28,CLI-010
ORD-06822,GHI-501,Lima Centro,Trujillo,4543.61,2026-02-02 13:26:00,Completado,1382,566.08,CLI-023
ORD-06823,DEF-400,Lima Centro,San Juan de Lurigancho,4792.99,2025-01-01 02:29:00,Pendiente,,20.56,CLI-027
ORD-06824,QRS-200,Miraflores,Chorrillos,538.01,2025-02-04 06:08:00,Completado,35,7.74,CLI-017
ORD-06825,GHI-501,Lima Centro,Comas,2776.66,2026-04-17 00:05:00,Fallido,72,16.97,CLI-042
ORD-06826,GHI-501,Lima Centro,Comas,4591.78,2026-04-10 01:03:00,En tránsito,44,17.0,CLI-018
ORD-06827,TUV-300,Lima Centro,Cusco,4624.27,2025-06-08 00:49:00,Completado,4031,1317.39,CLI-024
ORD-06828,DEF-401,Lima Centro,Ate,2560.08,2026-01-25 02:21:00,Completado,64,19.29,CLI-027
ORD-06829,JKL-600,Lima Centro,San Juan de Lurigancho,2330.68,2026-04-26 23:35:00,Pendiente,,20.65,CLI-007
ORD-06830,TUV-301,Lima Centro,Piura,795.82,2026-04-24 07:15:00,Completado,2665,823.59,CLI-046
ORD-06831,QRS-200,Lima Centro,Huancayo,1950.79,2025-07-06 16:29:00,Completado,1276,308.97,CLI-014
ORD-06832,TUV-300,Lima Centro,Miraflores,3578.93,2025-03-09 05:06:00,Completado,26,8.02,CLI-030
ORD-06833,JKL-600,Lima Centro,Callao,4400.14,2025-03-21 02:53:00,Completado,61,14.5,CLI-032
ORD-06834,JKL-600,San Isidro,La Molina,712.53,2026-02-26 21:05:00,Pendiente,,15.92,CLI-024
ORD-06835,DEF-401,Lima Centro,Surco,1015.4,2025-10-06 17:12:00,Completado,58,10.84,CLI-042
ORD-06836,LMN-050,Lima Centro,San Isidro,4969.23,2026-01-01 02:37:00,Completado,47,10.42,CLI-041
ORD-06837,TUV-301,Callao,Bellavista,3788.28,2026-04-04 13:47:00,Fallido,18,5.85,CLI-023
ORD-06838,DEF-401,Lima Centro,Villa El Salvador,724.87,2026-03-03 03:06:00,Completado,86,23.64,CLI-024
ORD-06839,LMN-051,Lima Centro,Chiclayo,4898.48,2025-03-04 20:28:00,En tránsito,1964,690.32,CLI-047
ORD-06840,LMN-050,Lima Centro,San Juan de Lurigancho,4891.26,2025-01-03 01:59:00,Completado,52,20.37,CLI-029
ORD-06841,DEF-400,Lima Centro,San Isidro,3664.48,2025-07-17 09:14:00,Completado,49,10.47,CLI-045
ORD-06842,TUV-301,Callao,Bellavista,2285.71,2026-02-20 19:39:00,Pendiente,,6.29,CLI-005
ORD-06843,GHI-501,Lima Centro,San Isidro,93.15,2025-03-10 19:10:00,Completado,33,10.59,CLI-040
